2080,2080,00000000,00000000
2096,2096,00000000,00000000
2112,2112,00000000,00000000
2128,2128,00000000,00000000
2144,2144,00000000,00000000
2160,2160,00000000,00000000
2176,2176,00000000,00000000
2192,2192,00000000,00000000
2208,2208,00000000,00000000
2224,2224,00000000,00000000
2240,2240,00000000,00000000
2256,2256,00000000,00000000
2272,2272,00000000,00000000
2288,2288,00000000,00000000
2304,2304,00000000,00000000
2320,2320,00000000,00000000
2336,2336,00000000,00000000
2352,2352,00000000,00000000
2368,2368,00000000,00000000
2384,2384,00000000,00000000
2400,2400,00000000,00000000
2416,2416,00000000,00000000
2432,2432,00000000,00000000
2448,2448,00000000,00000000
2464,2464,00000000,00000000
2480,2480,00000000,00000000
2496,2496,00000000,00000000
2512,2512,00000000,00000000
2528,2528,00000000,00000000
2544,2544,00000000,00000000
2560,2560,00000000,00000000
2576,2576,00000000,00000000
2592,2592,00000000,00000000
2608,2608,00000000,00000000
2624,2624,00000000,00000000
2640,2640,00000000,00000000
2656,2656,00000000,00000000
2672,2672,00000000,00000000
2688,2688,00000000,00000000
2704,2704,00000000,00000000
2720,2720,00000000,00000000
2736,2736,00000000,00000000
2752,2752,00000000,00000000
2768,2768,00000000,00000000
2784,2784,00000000,00000000
2800,2800,00000000,00000000
2816,2816,00000000,00000000
2832,2832,00000000,00000000
2848,2848,00000000,00000000
2864,2864,00000000,00000000
2880,2880,00000000,00000000
2896,2896,00000000,00000000
2912,2912,00000000,00000000
2928,2928,00000000,00000000
2944,2944,00000000,00000000
2960,2960,00000000,00000000
2976,2976,00000000,00000000
2992,2992,00000000,00000000
3008,3008,00000000,00000000
3024,3024,00000000,00000000
3040,3040,00000000,00000000
3056,3056,00000000,00000000
3072,3072,00000000,00000000
3088,3088,00000000,00000000
3104,3104,00000000,00000000
3120,3120,00000000,00000000
3136,3136,00000000,00000000
3152,3152,00000000,00000000
3168,3168,00000000,00000000
3184,3184,00000000,00000000
3200,3200,00000000,00000000
3216,3216,00000000,00000000
3232,3232,00000000,00000000
3248,3248,00000000,00000000
3264,3264,00000000,00000000
3280,3280,00000000,00000000
3296,3296,00000000,00000000
3312,3312,00000000,00000000
3328,3328,00000000,00000000
3344,3344,00000000,00000000
3360,3360,00000000,00000000
3376,3376,00000000,00000000
3392,3392,00000000,00000000
3408,3408,00000000,00000000
3424,3424,00000000,00000000
3440,3440,00000000,00000000
3456,3456,00000000,00000000
3472,3472,00000000,00000000
3488,3488,00000000,00000000
3504,3504,00000000,00000000
3520,3520,00000000,00000000
3536,3536,00000000,00000000
3552,3552,00000000,00000000
3568,3568,00000000,00000000
3584,3584,00000000,00000000
3600,3600,00000000,00000000
3616,3616,00000000,00000000
3632,3632,00000000,00000000
3648,3648,00000000,00000000
3664,3664,00000000,00000000
3680,3680,00000000,00000000
3696,3696,00000000,00000000
3712,3712,00000000,00000000
3728,3728,00000000,00000000
3744,3744,00000000,00000000
3760,3760,00000000,00000000
3776,3776,00000100,00000100
3792,3792,00000100,00000000
3808,3808,00000100,00000000
3824,3824,00000101,00000001
3840,3840,00000101,00000000
3856,3856,00000101,00000000
3872,3872,00000101,00000000
3888,3888,00000101,00000000
3904,3904,00000101,00000000
3920,3920,00000101,00000000
3936,3936,00000101,00000000
3952,3952,00000101,00000000
3968,3968,00000101,00000000
3984,3984,00000101,00000000
4000,4000,00000101,00000000
4016,4016,00000101,00000000
4032,4032,00000101,00000000
4048,4048,00000101,00000000
4064,4064,00000101,00000000
4080,4080,00000101,00000000
4096,4096,00000101,00000000
4112,4112,00000101,00000000
4128,4128,00000101,00000000
4144,4144,00000101,00000000
4160,4160,00000101,00000000
4176,4176,00000101,00000000
4192,4192,00000101,00000000
4208,4208,00000101,00000000
4224,4224,00000101,00000000
4240,4240,00000101,00000000
4256,4256,00000101,00000000
4272,4272,00000101,00000000
4288,4288,00000101,00000000
4304,4304,00000100,00000000
4320,4320,00000100,00000000
4336,4336,00000100,00000000
4352,4352,00000100,00000000
4368,4368,00000100,00000000
4384,4384,00000100,00000000
4400,4400,00000100,00000000
4416,4416,00000100,00000000
4432,4432,00000100,00000000
4448,4448,00000100,00000000
4464,4464,00000100,00000000
4480,4480,00000100,00000000
4496,4496,00000100,00000000
4512,4512,00000100,00000000
4528,4528,00000100,00000000
4544,4544,00000100,00000000
4560,4560,00000100,00000000
4576,4576,00000100,00000000
4592,4592,00000100,00000000
4608,4608,00000100,00000000
4624,4624,00000100,00000000
4640,4640,00000100,00000000
4656,4656,00000100,00000000
4672,4672,00000100,00000000
4688,4688,00000100,00000000
4704,4704,00000100,00000000
4720,4720,00000100,00000000
4736,4736,00000100,00000000
4752,4752,00000100,00000000
4768,4768,00000010,00000010
4784,4784,00000010,00000000
4800,4800,00000010,00000000
4816,4816,00000010,00000000
4832,4832,00000010,00000000
4848,4848,00000010,00000000
4864,4864,00000010,00000000
4880,4880,00000010,00000000
4896,4896,00000010,00000000
4912,4912,00000010,00000000
4928,4928,00000010,00000000
4944,4944,00000010,00000000
4960,4960,00001010,00001000
4976,4976,00001010,00000000
4992,4992,00001010,00000000
5008,5008,00001010,00000000
5024,5024,00001010,00000000
5040,5040,00001010,00000000
5056,5056,00001010,00000000
5072,5072,00001010,00000000
5088,5088,00001010,00000000
5104,5104,00001010,00000000
5120,5120,00001010,00000000
5136,5136,00001010,00000000
5152,5152,00001010,00000000
5168,5168,00001010,00000000
5184,5184,00001010,00000000
5200,5200,00001010,00000000
5216,5216,00001010,00000000
5232,5232,00001010,00000000
5248,5248,00001010,00000000
5264,5264,00001010,00000000
5280,5280,00001010,00000000
5296,5296,00001010,00000000
5312,5312,00001010,00000000
5328,5328,00001010,00000000
5344,5344,00001010,00000000
5360,5360,00001010,00000000
5376,5376,00001010,00000000
5392,5392,00001010,00000000
5408,5408,00001010,00000000
5424,5424,00001010,00000000
5440,5440,00001000,00000000
5456,5456,00001000,00000000
5472,5472,00001000,00000000
5488,5488,00001000,00000000
5504,5504,00001000,00000000
5520,5520,00001000,00000000
5536,5536,00001000,00000000
5552,5552,00001000,00000000
5568,5568,00001000,00000000
5584,5584,00001000,00000000
5600,5600,00001000,00000000
5616,5616,00001001,00000001
5632,5632,00001001,00000000
5648,5648,00001001,00000000
5664,5664,00001001,00000000
5680,5680,00001001,00000000
5696,5696,00001001,00000000
5712,5712,00001001,00000000
5728,5728,00001001,00000000
5744,5744,00001001,00000000
5760,5760,00001001,00000000
5776,5776,00001001,00000000
5792,5792,00001001,00000000
5808,5808,00001001,00000000
5824,5824,00001001,00000000
5840,5840,00001001,00000000
5856,5856,00001001,00000000
5872,5872,00000001,00000000
5888,5888,00000000,00000000
5904,5904,00000000,00000000
5920,5920,00000000,00000000
5936,5936,00000000,00000000
5952,5952,00000000,00000000
5968,5968,00000000,00000000
5984,5984,00000000,00000000
6000,6000,00000000,00000000
6016,6016,00000000,00000000
6032,6032,00000000,00000000
6048,6048,00000000,00000000
6064,6064,00000000,00000000
6080,6080,00000000,00000000
6096,6096,00000000,00000000
6112,6112,00000000,00000000
6128,6128,00000000,00000000
6144,6144,00000000,00000000
6160,6160,00000000,00000000
6176,6176,00000000,00000000
6192,6192,00000000,00000000
6208,6208,00000000,00000000
6224,6224,00000000,00000000
6240,6240,00000000,00000000
6256,6256,00000000,00000000
6272,6272,00000000,00000000
6288,6288,00000000,00000000
6304,6304,00000000,00000000
6320,6320,00000000,00000000
6336,6336,00000000,00000000
6352,6352,00000000,00000000
6368,6368,00000000,00000000
6384,6384,00000000,00000000
6400,6400,00000000,00000000
6416,6416,00000000,00000000
6432,6432,00000000,00000000
6448,6448,00000000,00000000
6464,6464,00000000,00000000
6480,6480,00000000,00000000
6496,6496,00000000,00000000
6512,6512,00000000,00000000
6528,6528,00000000,00000000
6544,6544,00000000,00000000
6560,6560,00000000,00000000
6576,6576,00000000,00000000
6592,6592,00000000,00000000
6608,6608,00000000,00000000
6624,6624,00000000,00000000
6640,6640,00000000,00000000
6656,6656,00000000,00000000
6672,6672,00000000,00000000
6688,6688,00000000,00000000
6704,6704,00000000,00000000
6720,6720,00000000,00000000
6736,6736,00000000,00000000
6752,6752,00000000,00000000
6768,6768,00000000,00000000
6784,6784,00000000,00000000
6800,6800,00000000,00000000
6816,6816,00000000,00000000
6832,6832,00000000,00000000
6848,6848,00000000,00000000
6864,6864,00000000,00000000
6880,6880,00000000,00000000
6896,6896,00000000,00000000
6912,6912,00000000,00000000
6928,6928,00000000,00000000
6944,6944,00000000,00000000
6960,6960,00001000,00001000
6976,6976,00001000,00000000
6992,6992,00001000,00000000
7008,7008,00001000,00000000
7024,7024,00001000,00000000
7040,7040,00001000,00000000
7056,7056,00001000,00000000
7072,7072,00001000,00000000
7088,7088,00001000,00000000
7104,7104,00001000,00000000
7120,7120,00001000,00000000
7136,7136,00001000,00000000
7152,7152,00001000,00000000
7168,7168,00001000,00000000
7184,7184,00001000,00000000
7200,7200,00001000,00000000
7216,7216,00000000,00000000
7232,7232,00000000,00000000
7248,7248,00000000,00000000
7264,7264,00000000,00000000
7280,7280,00000000,00000000
7296,7296,00000000,00000000
7312,7312,00000000,00000000
7328,7328,00000001,00000001
7344,7344,00000001,00000000
7360,7360,00000001,00000000
7376,7376,00000001,00000000
7392,7392,00000001,00000000
7408,7408,00000000,00000000
7424,7424,00000000,00000000
7440,7440,00000000,00000000
7456,7456,00000000,00000000
7472,7472,00000000,00000000
7488,7488,00000000,00000000
7504,7504,00000000,00000000
7520,7520,00000000,00000000
7536,7536,10000000,10000000
7552,7552,10000000,00000000
7568,7568,10000000,00000000
7584,7584,10000000,00000000
7600,7600,10000000,00000000
7616,7616,00000000,00000000
7632,7632,00000000,00000000
7648,7648,00000000,00000000
7664,7664,00000000,00000000
7680,7680,00000000,00000000
7696,7696,00000100,00000100
7712,7712,00000100,00000000
7728,7728,00000100,00000000
7744,7744,00000100,00000000
7760,7760,00000100,00000000
7776,7776,00000100,00000000
7792,7792,00000100,00000000
7808,7808,00000100,00000000
7824,7824,00000100,00000000
7840,7840,00000100,00000000
7856,7856,00000100,00000000
7872,7872,00000100,00000000
7888,7888,00000100,00000000
7904,7904,00000100,00000000
7920,7920,00000100,00000000
7936,7936,00000100,00000000
7952,7952,00000100,00000000
7968,7968,00000100,00000000
7984,7984,00000100,00000000
8000,8000,00000100,00000000
8016,8016,00000100,00000000
8032,8032,00000100,00000000
8048,8048,00000100,00000000
8064,8064,00000100,00000000
8080,8080,00000100,00000000
8096,8096,00000100,00000000
8112,8112,00000100,00000000
8128,8128,00000100,00000000
8144,8144,00000100,00000000
8160,8160,00000100,00000000
8176,8176,00000100,00000000
8192,8192,00000000,00000000
8208,8208,00000000,00000000
8224,8224,00000000,00000000
8240,8240,00000000,00000000
8256,8256,00000000,00000000
8272,8272,00000000,00000000
8288,8288,00000000,00000000
8304,8304,00000000,00000000
8320,8320,00000000,00000000
8336,8336,00000000,00000000
8352,8352,00000000,00000000
8368,8368,00000000,00000000
8384,8384,00000000,00000000
8400,8400,00000000,00000000
8416,8416,00000000,00000000
8432,8432,10000000,10000000
8448,8448,10000000,00000000
8464,8464,10000000,00000000
8480,8480,10000000,00000000
8496,8496,10000000,00000000
8512,8512,00000000,00000000
8528,8528,00000000,00000000
8544,8544,00000000,00000000
8560,8560,00000000,00000000
8576,8576,00000000,00000000
8592,8592,00000000,00000000
8608,8608,00000000,00000000
8624,8624,00000000,00000000
8640,8640,00000000,00000000
8656,8656,00000000,00000000
8672,8672,00000000,00000000
8688,8688,00000000,00000000
8704,8704,00000000,00000000
8720,8720,00000000,00000000
8736,8736,00000000,00000000
8752,8752,00000000,00000000
8768,8768,00000000,00000000
8784,8784,00000000,00000000
8800,8800,00000000,00000000
8816,8816,00000000,00000000
8832,8832,00000000,00000000
8848,8848,00000000,00000000
8864,8864,00000000,00000000
8880,8880,00000000,00000000
8896,8896,00000000,00000000
8912,8912,00000000,00000000
8928,8928,00000000,00000000
8944,8944,00000000,00000000
8960,8960,00000000,00000000
8976,8976,00000000,00000000
8992,8992,00000000,00000000
9008,9008,00000000,00000000
9024,9024,00000000,00000000
9040,9040,00000000,00000000
9056,9056,00000000,00000000
9072,9072,00000000,00000000
9088,9088,00000000,00000000
9104,9104,00000000,00000000
9120,9120,00000000,00000000
9136,9136,00000000,00000000
9152,9152,00000000,00000000
9168,9168,00000000,00000000
9184,9184,00000000,00000000
9200,9200,00000000,00000000
9216,9216,00000000,00000000
9232,9232,00000000,00000000
9248,9248,00000000,00000000
9264,9264,00000000,00000000
9280,9280,00000000,00000000
9296,9296,00000000,00000000
9312,9312,00000000,00000000
9328,9328,00000000,00000000
9344,9344,00000000,00000000
9360,9360,00000000,00000000
9376,9376,00000000,00000000
9392,9392,00000000,00000000
9408,9408,00000000,00000000
9424,9424,00000000,00000000
9440,9440,00000000,00000000
9456,9456,00000000,00000000
9472,9472,00000000,00000000
9488,9488,00000000,00000000
9504,9504,00000000,00000000
9520,9520,00000000,00000000
9536,9536,00000000,00000000
9552,9552,00000000,00000000
9568,9568,00000000,00000000
9584,9584,00000000,00000000
9600,9600,00000000,00000000
9616,9616,00000000,00000000
9632,9632,00000000,00000000
9648,9648,00000000,00000000
9664,9664,00000000,00000000
9680,9680,00000000,00000000
9696,9696,00000000,00000000
9712,9712,00000000,00000000
9728,9728,00000000,00000000
9744,9744,00000000,00000000
9760,9760,00000000,00000000
9776,9776,00000000,00000000
9792,9792,00000000,00000000
9808,9808,00000000,00000000
9824,9824,00000000,00000000
9840,9840,00000000,00000000
9856,9856,00000000,00000000
9872,9872,00000000,00000000
9888,9888,00000000,00000000
9904,9904,00000000,00000000
9920,9920,00000000,00000000
9936,9936,00001000,00001000
9952,9952,00001000,00000000
9968,9968,00001000,00000000
9984,9984,00001000,00000000
10000,10000,00001000,00000000
10016,10016,00001000,00000000
10032,10032,00001000,00000000
10048,10048,00001000,00000000
10064,10064,00001000,00000000
10080,10080,00001000,00000000
10096,10096,00001000,00000000
10112,10112,00001000,00000000
10128,10128,00001000,00000000
10144,10144,00001000,00000000
10160,10160,00001000,00000000
10176,10176,00000000,00000000
10192,10192,00000000,00000000
10208,10208,00000000,00000000
10224,10224,00000000,00000000
10240,10240,00000000,00000000
10256,10256,00000000,00000000
10272,10272,00000000,00000000
10288,10288,00000000,00000000
10304,10304,00000000,00000000
10320,10320,00000000,00000000
10336,10336,00000000,00000000
10352,10352,00000000,00000000
10368,10368,00000000,00000000
10384,10384,00000000,00000000
10400,10400,00000000,00000000
10416,10416,10000000,10000000
10432,10432,10000000,00000000
10448,10448,10000000,00000000
10464,10464,10000000,00000000
10480,10480,10000000,00000000
10496,10496,10000000,00000000
10512,10512,00000000,00000000
10528,10528,00000000,00000000
10544,10544,00000000,00000000
10560,10560,00000000,00000000
10576,10576,00000000,00000000
10592,10592,00000000,00000000
10608,10608,00000000,00000000
10624,10624,00000000,00000000
10640,10640,00000000,00000000
10656,10656,00000000,00000000
10672,10672,00000100,00000100
10688,10688,00000100,00000000
10704,10704,00000100,00000000
10720,10720,00000100,00000000
10736,10736,00000100,00000000
10752,10752,00000100,00000000
10768,10768,00000100,00000000
10784,10784,00000100,00000000
10800,10800,00000100,00000000
10816,10816,00000100,00000000
10832,10832,00000100,00000000
10848,10848,00000100,00000000
10864,10864,00000100,00000000
10880,10880,00000100,00000000
10896,10896,00000100,00000000
10912,10912,00000100,00000000
10928,10928,00000100,00000000
10944,10944,00000100,00000000
10960,10960,00000100,00000000
10976,10976,00000100,00000000
10992,10992,00000100,00000000
11008,11008,00000100,00000000
11024,11024,00000100,00000000
11040,11040,00000100,00000000
11056,11056,00000100,00000000
11072,11072,00000100,00000000
11088,11088,00000100,00000000
11104,11104,00000100,00000000
11120,11120,00000100,00000000
11136,11136,00000100,00000000
11152,11152,00000000,00000000
11168,11168,00000000,00000000
11184,11184,00000000,00000000
11200,11200,00000000,00000000
11216,11216,00000000,00000000
11232,11232,00000000,00000000
11248,11248,00000000,00000000
11264,11264,00000000,00000000
11280,11280,00000000,00000000
11296,11296,00000000,00000000
11312,11312,00000000,00000000
11328,11328,00000000,00000000
11344,11344,00000000,00000000
11360,11360,00000000,00000000
11376,11376,00000000,00000000
11392,11392,00000000,00000000
11408,11408,00000000,00000000
11424,11424,00000000,00000000
11440,11440,00000000,00000000
11456,11456,00000000,00000000
11472,11472,00000000,00000000
11488,11488,00000000,00000000
11504,11504,00000000,00000000
11520,11520,00000000,00000000
11536,11536,00000000,00000000
11552,11552,00000000,00000000
11568,11568,00000000,00000000
11584,11584,00000000,00000000
11600,11600,00000000,00000000
11616,11616,00000000,00000000
11632,11632,00000000,00000000
11648,11648,00000000,00000000
11664,11664,00000000,00000000
11680,11680,00000000,00000000
11696,11696,00000000,00000000
11712,11712,00000000,00000000
11728,11728,00000000,00000000
11744,11744,00000000,00000000
11760,11760,00000000,00000000
11776,11776,00000000,00000000
11792,11792,00000000,00000000
11808,11808,00000000,00000000
11824,11824,00000000,00000000
11840,11840,00000000,00000000
11856,11856,00000000,00000000
11872,11872,00000000,00000000
11888,11888,00000000,00000000
11904,11904,00000000,00000000
11920,11920,00000000,00000000
11936,11936,00000000,00000000
11952,11952,00000000,00000000
11968,11968,00000000,00000000
11984,11984,00000000,00000000
12000,12000,00000000,00000000
12016,12016,00000000,00000000
12032,12032,00000000,00000000
12048,12048,00000000,00000000
12064,12064,00000000,00000000
12080,12080,00000000,00000000
12096,12096,00000000,00000000
12112,12112,00000000,00000000
12128,12128,00000000,00000000
12144,12144,00000000,00000000
12160,12160,00000000,00000000
12176,12176,00000000,00000000
12192,12192,00000000,00000000
12208,12208,00000000,00000000
12224,12224,00000000,00000000
12240,12240,00000000,00000000
12256,12256,00000000,00000000
12272,12272,00000000,00000000
12288,12288,00000000,00000000
12304,12304,00000000,00000000
12320,12320,00000000,00000000
12336,12336,00000000,00000000
12352,12352,00000000,00000000
12368,12368,00000000,00000000
12384,12384,00000000,00000000
12400,12400,00000000,00000000
12416,12416,00000000,00000000
12432,12432,00000000,00000000
12448,12448,00000000,00000000
12464,12464,00000000,00000000
12480,12480,00000000,00000000
12496,12496,00000000,00000000
12512,12512,00000000,00000000
12528,12528,00000000,00000000
12544,12544,00000000,00000000
12560,12560,00000000,00000000
12576,12576,00000000,00000000
12592,12592,00000000,00000000
12608,12608,00000000,00000000
12624,12624,00000000,00000000
12640,12640,00000000,00000000
12656,12656,00000000,00000000
12672,12672,00000000,00000000
12688,12688,00000000,00000000
12704,12704,00000000,00000000
12720,12720,00000000,00000000
12736,12736,00000000,00000000
12752,12752,00000000,00000000
12768,12768,00000000,00000000
12784,12784,00000000,00000000
12800,12800,00000000,00000000
12816,12816,00000000,00000000
12832,12832,00000000,00000000
12848,12848,00000000,00000000
12864,12864,00000000,00000000
12880,12880,00000000,00000000
12896,12896,00000000,00000000
12912,12912,00000000,00000000
12928,12928,00000000,00000000
12944,12944,00000000,00000000
12960,12960,00000000,00000000
12976,12976,00000000,00000000
12992,12992,00000000,00000000
13008,13008,00000000,00000000
13024,13024,00000000,00000000
13040,13040,00000000,00000000
13056,13056,00000000,00000000
13072,13072,00000000,00000000
13088,13088,00000000,00000000
13104,13104,00000000,00000000
13120,13120,00000000,00000000
13136,13136,00000000,00000000
13152,13152,00000000,00000000
13168,13168,00000000,00000000
13184,13184,00000000,00000000
13200,13200,00000000,00000000
13216,13216,00000000,00000000
13232,13232,00000000,00000000
13248,13248,00000000,00000000
13264,13264,10000000,10000000
13280,13280,10000000,00000000
13296,13296,10000000,00000000
13312,13312,10000000,00000000
13328,13328,10000000,00000000
13344,13344,00000000,00000000
13360,13360,00000000,00000000
13376,13376,00000000,00000000
13392,13392,00000000,00000000
13408,13408,00000000,00000000
13424,13424,00000000,00000000
13440,13440,00000000,00000000
13456,13456,00000000,00000000
13472,13472,00000000,00000000
13488,13488,00000000,00000000
13504,13504,00000000,00000000
13520,13520,00000000,00000000
13536,13536,00000000,00000000
13552,13552,00000000,00000000
13568,13568,00000000,00000000
13584,13584,00000000,00000000
13600,13600,00000000,00000000
13616,13616,00000000,00000000
13632,13632,00000000,00000000
13648,13648,00000000,00000000
13664,13664,00000000,00000000
13680,13680,00000000,00000000
13696,13696,00000000,00000000
13712,13712,00000000,00000000
13728,13728,00000000,00000000
13744,13744,00000000,00000000
13760,13760,00000000,00000000
13776,13776,00000000,00000000
13792,13792,00000000,00000000
13808,13808,00000000,00000000
13824,13824,00000000,00000000
13840,13840,00000000,00000000
13856,13856,00000000,00000000
13872,13872,00000000,00000000
13888,13888,00000000,00000000
13904,13904,00000000,00000000
13920,13920,00000000,00000000
13936,13936,00000000,00000000
13952,13952,00000000,00000000
13968,13968,00000000,00000000
13984,13984,00000000,00000000
14000,14000,00000000,00000000
14016,14016,00000000,00000000
14032,14032,00000000,00000000
14048,14048,00000000,00000000
14064,14064,00000000,00000000
14080,14080,00000000,00000000
14096,14096,00000000,00000000
14112,14112,00000000,00000000
14128,14128,00000000,00000000
14144,14144,00000000,00000000
14160,14160,00000000,00000000
14176,14176,00000000,00000000
14192,14192,00000000,00000000
14208,14208,00000000,00000000
14224,14224,00000000,00000000
14240,14240,00000000,00000000
14256,14256,00000000,00000000
14272,14272,00000000,00000000
14288,14288,00000000,00000000
14304,14304,00000000,00000000
14320,14320,00000000,00000000
14336,14336,00000000,00000000
14352,14352,00000000,00000000
14368,14368,00000000,00000000
14384,14384,00000000,00000000
14400,14400,00000000,00000000
14416,14416,00000000,00000000
14432,14432,00000000,00000000
14448,14448,00000000,00000000
14464,14464,00000000,00000000
14480,14480,00000000,00000000
14496,14496,00000000,00000000
14512,14512,00000000,00000000
14528,14528,00000000,00000000
14544,14544,00000000,00000000
14560,14560,00000000,00000000
14576,14576,00000000,00000000
14592,14592,00000000,00000000
14608,14608,00000000,00000000
14624,14624,00000000,00000000
14640,14640,00000000,00000000
14656,14656,00000000,00000000
14672,14672,00000000,00000000
14688,14688,00000000,00000000
14704,14704,00000000,00000000
14720,14720,00000000,00000000
14736,14736,00000000,00000000
14752,14752,00000000,00000000
14768,14768,00000000,00000000
14784,14784,00000000,00000000
14800,14800,00001000,00001000
14816,14816,00001000,00000000
14832,14832,00001000,00000000
14848,14848,00001000,00000000
14864,14864,00001000,00000000
14880,14880,00001000,00000000
14896,14896,00001000,00000000
14912,14912,00001000,00000000
14928,14928,00001000,00000000
14944,14944,00001000,00000000
14960,14960,00001000,00000000
14976,14976,00001000,00000000
14992,14992,00001000,00000000
15008,15008,00001000,00000000
15024,15024,00001000,00000000
15040,15040,00001000,00000000
15056,15056,00001000,00000000
15072,15072,00001000,00000000
15088,15088,00001000,00000000
15104,15104,00001000,00000000
15120,15120,00001000,00000000
15136,15136,00001000,00000000
15152,15152,00001000,00000000
15168,15168,00001000,00000000
15184,15184,00001000,00000000
15200,15200,00001000,00000000
15216,15216,00001000,00000000
15232,15232,00001000,00000000
15248,15248,00001000,00000000
15264,15264,00001000,00000000
15280,15280,00001000,00000000
15296,15296,00001000,00000000
15312,15312,00001000,00000000
15328,15328,00001000,00000000
15344,15344,00000000,00000000
15360,15360,00000000,00000000
15376,15376,00000000,00000000
15392,15392,00000000,00000000
15408,15408,00000000,00000000
15424,15424,00000000,00000000
15440,15440,00000000,00000000
15456,15456,00000000,00000000
15472,15472,00000000,00000000
15488,15488,00000000,00000000
15504,15504,00000000,00000000
15520,15520,00000000,00000000
15536,15536,00000000,00000000
15552,15552,00000000,00000000
15568,15568,10000000,10000000
15584,15584,10000000,00000000
15600,15600,10000000,00000000
15616,15616,10000000,00000000
15632,15632,10000000,00000000
15648,15648,10000000,00000000
15664,15664,00000000,00000000
15680,15680,00000000,00000000
15696,15696,00000000,00000000
15712,15712,00000000,00000000
15728,15728,00000000,00000000
15744,15744,00000000,00000000
15760,15760,00000000,00000000
15776,15776,00000100,00000100
15792,15792,00000100,00000000
15808,15808,00000100,00000000
15824,15824,00000100,00000000
15840,15840,00000100,00000000
15856,15856,00000100,00000000
15872,15872,00000100,00000000
15888,15888,00000100,00000000
15904,15904,00000100,00000000
15920,15920,00000100,00000000
15936,15936,00000100,00000000
15952,15952,00000100,00000000
15968,15968,00000100,00000000
15984,15984,00000100,00000000
16000,16000,00000100,00000000
16016,16016,00000100,00000000
16032,16032,00000100,00000000
16048,16048,00000100,00000000
16064,16064,00000100,00000000
16080,16080,00000100,00000000
16096,16096,00000100,00000000
16112,16112,00000100,00000000
16128,16128,00000100,00000000
